defined_class	defined_class_name	entity	entity_name	attribute	attribute_name	exact_synonyms	xrefs
OBA:VT0100021	mammary alveoli size trait	UBERON:0003214	mammary gland alveolus	PATO:0000117	size
OBA:VT0100022	mammary alveoli diameter	UBERON:0003214	mammary gland alveolus	PATO:0001334	diameter
OBA:VT0100027	nipple shape trait	UBERON:0002030	nipple	PATO:0000052	shape
OBA:VT0100028	nipple diameter	UBERON:0002030	nipple	PATO:0001334	diameter
OBA:VT0100030	nipple angle	UBERON:0002030	nipple	PATO:0000133	orientation
OBA:VT0100033	mammary gland circumference	UBERON:0001911	mammary gland	PATO:0001648	circumference
OBA:VT0100034	mammary gland mass	UBERON:0001911	mammary gland	PATO:0000125	mass
OBA:VT0100035	udder size trait	UBERON:0013216	udder	PATO:0000117	size
OBA:VT0100036	mammary alveoli capacity	UBERON:0003214	mammary gland alveolus	PATO:0000918	volume
OBA:VT1000062	chest circumference	UBERON:0001443	chest	PATO:0001648	circumference
OBA:VT1000066	hip width	UBERON:0001464	hip	PATO:0000921	width
OBA:VT1000067	udder morphology trait	UBERON:0013216	udder	PATO:0000051	morphology
OBA:VT1000111	bone mass	UBERON:0001474	bone element	PATO:0000125	mass
OBA:VT1000120	intercostal muscle thickness	UBERON:0001111	intercostal muscle	PATO:0000915	thickness
OBA:VT1000121	lumbar vertebra quantity	UBERON:0002414	lumbar vertebra	PATO:0001555	has number of
OBA:VT1000122	thoracic vertebra quantity	UBERON:0002347	thoracic vertebra	PATO:0001555	has number of
OBA:VT1000126	adipose thickness	UBERON:0001013	adipose tissue	PATO:0000915	thickness
OBA:VT1000146	longissimus dorsi mass	UBERON:0001401	longissimus thoracis muscle	PATO:0000125	mass
OBA:VT1000149	intercostal muscle mass	UBERON:0001111	intercostal muscle	PATO:0000125	mass
OBA:VT1000190	estrus intensity	GO:0060209	estrus	PATO:0000049	intensity
OBA:VT1000205	nipple length	UBERON:0002030	nipple	PATO:0000122	length
OBA:VT1000206	nipple quantity	UBERON:0002030	nipple	PATO:0001555	has number of
OBA:VT1000210	scrotum circumference	UBERON:0001300	scrotum	PATO:0001648	circumference
OBA:VT1000220	abdominal adipose amount	UBERON:0007808	adipose tissue of abdominal region	PATO:0000125	mass
OBA:VT1000223	pectoralis muscle mass	UBERON:0001495	pectoral muscle	PATO:0000125	mass
OBA:VT1000226	gizzard mass	UBERON:0005052	gizzard	PATO:0000125	mass
OBA:VT1000276	humerus area	UBERON:0000976	humerus	PATO:0001323	area
OBA:VT1000280	humerus width	UBERON:0000976	humerus	PATO:0000921	width
OBA:VT1000281	tibia area	UBERON:0000979	tibia	PATO:0001323	area
OBA:VT1000284	tibia strength trait	UBERON:0000979	tibia	PATO:0001230	strength
OBA:VT1000286	tibia elasticity trait	UBERON:0000979	tibia	PATO:0001031	elasticity
OBA:VT1000289	tibia width	UBERON:0000979	tibia	PATO:0000921	width
OBA:VT1000294	egg quantity	CL:0000025	egg cell	PATO:0000070	amount
OBA:VT1000361	cannon bone circumference	UBERON:0003647	metacarpal bone of digit 3	PATO:0001648	circumference
OBA:VT1000369	femur size trait	UBERON:0000981	femur	PATO:0000117	size
OBA:VT1000414	diaphragm mass	UBERON:0001103	diaphragm	PATO:0000125	mass
OBA:VT1000420	head mass	UBERON:0000033	head	PATO:0000125	mass
OBA:VT1000421	small intestine length	UBERON:0002108	small intestine	PATO:0000122	length
OBA:VT1000425	skin mass	UBERON:0000014	zone of skin	PATO:0000125	mass
OBA:VT1000435	muscle conductivity trait	UBERON:0001630	muscle organ	PATO:0001585	conductivity
OBA:VT1000436	skeletal muscle conductivity trait	UBERON:0001134	skeletal muscle tissue	PATO:0001585	conductivity
OBA:VT1000574	longissimus dorsi muscle area	UBERON:0001401	longissimus thoracis muscle	PATO:0001323	area
OBA:VT1000575	longissimus dorsi muscle thickness	UBERON:0004277	eye muscle	PATO:0001595	depth
OBA:VT1000578	longissimus dorsi length	UBERON:0001401	longissimus thoracis muscle	PATO:0000122	length
OBA:VT1000612	type IIb muscle fiber quantity	CL:0002215	type IIb muscle cell	PATO:0000070	amount
OBA:VT1000639	uterine horn length	UBERON:0002247	uterine horn	PATO:0000122	length
OBA:VT1000640	uterine horn mass	UBERON:0002247	uterine horn	PATO:0000125	mass
OBA:VT1000641	ovary mass	UBERON:0000992	female gonad	PATO:0000125	mass
OBA:VT1000642	uterus length	UBERON:0000995	uterus	PATO:0000122	length
OBA:VT1000644	testes mass	UBERON:0000473	testis	PATO:0000125	mass
OBA:VT1000653	lactation duration	GO:0007595	lactation	PATO:0000122	length
OBA:VT1000664	feather morphology trait	UBERON:0000022	feather	PATO:0000051	morphology
OBA:VT1000666	femur width	UBERON:0000981	femur	PATO:0000921	width
OBA:VT1000667	gizzard morphology trait	UBERON:0005052	gizzard	PATO:0000051	morphology
OBA:VT1000686	paw/hand/foot/hoof mass	UBERON:0002470	autopod region	PATO:0000125	mass
OBA:VT1000687	forelimb mass	UBERON:0002102	forelimb	PATO:0000125	mass
OBA:VT1000688	metatarsus mass	UBERON:0001448	metatarsal bone	PATO:0000125	mass
OBA:VT1000689	hindlimb mass	UBERON:0002103	hindlimb	PATO:0000125	mass
OBA:VT1000703	udder height, floor to tarsal joint	UBERON:0013216	udder	PATO:0001595	depth
OBA:VT1000704	mammary gland length	UBERON:0001911	mammary gland	PATO:0000119	height
OBA:VT1000705	mammary gland width	UBERON:0001911	mammary gland	PATO:0000921	width
OBA:VT1000706	longissimus dorsi morphology trait	UBERON:0001401	longissimus thoracis muscle	PATO:0000051	morphology
OBA:VT1000711	abdominal fat pad mass	UBERON:0003427	abdominal fat pad	PATO:0000125	mass
OBA:VT1000712	skeletal muscle mass	UBERON:0001134	skeletal muscle tissue	PATO:0000125	mass
OBA:VT1000731	chest width	UBERON:0001443	chest	PATO:0000921	width
OBA:VT1000732	chest depth	UBERON:0001443	chest	PATO:0001595	depth
OBA:VT1000735	hoof angle	UBERON:0002387	pes	PATO:0000133	orientation
OBA:VT1000739	rump morphology trait	UBERON:0005473	sacral region	PATO:0000051	morphology
OBA:VT1000740	rump width	UBERON:0005473	sacral region	PATO:0000921	width
OBA:VT1000741	rump angle	UBERON:0005473	sacral region	PATO:0002326	angle
OBA:VT1000742	sarcomere length	GO:0030017	sarcomere	PATO:0000122	length
OBA:VT1000743	skeletal muscle fiber quantity	CL:0000188	cell of skeletal muscle	PATO:0001555	has number of
OBA:VT1000747	type I muscle fiber quantity	CL:0002211	type I muscle cell	PATO:0000070	amount
OBA:VT1000748	type IIa muscle fiber quantity	CL:0002214	type IIa muscle cell	PATO:0000070	amount
OBA:VT2000000	arterial blood pressure trait	UBERON:0013755	arterial blood	PATO:0001025	pressure
OBA:VT2000001	capillary blood pressure trait	UBERON:0013757	capillary blood	PATO:0001025	pressure
OBA:VT2000002	venous blood pressure trait	UBERON:0013756	venous blood	PATO:0001025	pressure
OBA:VT2000018	heart muscle contractility trait	UBERON:0002349	myocardium	PATO:0001579	contractility
OBA:VT3000004	blood viscosity trait	UBERON:0000178	blood	PATO:0000992	viscosity
OBA:VT4000007	coat/hair physiology trait	UBERON:0001037	strand of hair	PATO:0001509	functionality
OBA:VT4000009	skin layer morphology trait	UBERON:0013754	integumentary system layer	PATO:0000051	morphology
OBA:VT4000011	endocrine pancreas morphology trait	UBERON:0000016	endocrine pancreas	PATO:0000051	morphology
OBA:VT4000012	mucous gland morphology trait	UBERON:0000414	mucous gland	PATO:0000051	morphology
OBA:0000018	appetite	NBO:0000235	hunger motivation behavior	PATO:0000001	quality
OBA:0000139	synapse structure and activity	GO:0045202	synapse	PATO:0000001	quality
OBA:VT0000057	ossification trait	GO:0001503	ossification	PATO:0000001	quality
OBA:VT0000059	osteoclast development trait	GO:0036035	osteoclast development	PATO:0000001	quality
OBA:VT0000116	tooth development trait	GO:0042476	odontogenesis	PATO:0000001	quality
OBA:VT0000119	tooth eruption trait	GO:0044691	tooth eruption	PATO:0000001	quality
OBA:VT0000121	cardiovascular system development trait	GO:0072358	cardiovascular system development	PATO:0000001	quality
OBA:VT0000122	blood vessel development trait	GO:0001568	blood vessel development	PATO:0000001	quality
OBA:VT0000164	cartilage development trait	GO:0051216	cartilage development	PATO:0000001	quality
OBA:VT0000197	vasodilation trait	GO:0042311	vasodilation	PATO:0000001	quality
OBA:VT0000198	vasoconstriction trait	GO:0042310	vasoconstriction	PATO:0000001	quality
OBA:VT0000229	megakaryocyte development trait	GO:0035855	megakaryocyte development	PATO:0000001	quality
OBA:VT0000245	erythropoiesis trait	GO:0030218	erythrocyte differentiation	PATO:0000001	quality
OBA:VT0000260	hemostasis trait	GO:0007599	hemostasis	PATO:0000001	quality
OBA:VT0000267	heart development trait	GO:0007507	heart development	PATO:0000001	quality
OBA:VT0000427	hair cycle trait	GO:0042633	hair cycle	PATO:0000001	quality
OBA:VT0000527	kidney development trait	GO:0001822	kidney development	PATO:0000001	quality
OBA:VT0000596	liver development trait	GO:0001889	liver development	PATO:0000001	quality
OBA:VT0000623	salivation trait	GO:0046541	saliva secretion	PATO:0000001	quality
OBA:VT0000628	mammary gland development trait	GO:0030879	mammary gland development	PATO:0000001	quality
OBA:VT0000704	thymus development trait	GO:0048538	thymus development	PATO:0000001	quality
OBA:VT0000712	vestibular hair cell development trait	GO:0060118	vestibular receptor cell development	PATO:0000001	quality
OBA:VT0000737	myotome development trait	GO:0061055	myotome development	PATO:0000001	quality
OBA:VT0000808	hippocampus development trait	GO:0021766	hippocampus development	PATO:0000001	quality
OBA:VT0000854	cerebellum development trait	GO:0021549	cerebellum development	PATO:0000001	quality
OBA:VT0000913	brain development trait	GO:0007420	brain development	PATO:0000001	quality
OBA:VT0000920	myelination trait	GO:0042552	myelination	PATO:0000001	quality
OBA:VT0000934	telencephalon development trait	GO:0021537	telencephalon development	PATO:0000001	quality
OBA:VT0001156	spermatogenesis trait	GO:0007283	spermatogenesis	PATO:0000001	quality
OBA:VT0001176	lung development trait	GO:0030324	lung development	PATO:0000001	quality
OBA:VT0001225	epidermis development trait	GO:0008544	epidermis development	PATO:0000001	quality
OBA:VT0001286	eye development trait	GO:0001654	eye development	PATO:0000001	quality
OBA:VT0001324	eye pigmentation trait	GO:0048069	eye pigmentation	PATO:0000001	quality
OBA:VT0001422	drinking behavior trait	GO:0042756	drinking behavior	PATO:0000001	quality
OBA:VT0001431	eating behavior trait	GO:0042755	eating behavior	PATO:0000001	quality
OBA:VT0001440	grooming behavior trait	GO:0007625	grooming behavior	PATO:0000001	quality
OBA:VT0001525	balance trait	UBERON:0000468	multicellular organism	PATO:0000185	balance
OBA:VT0001529	vocalization trait	GO:0071625	vocalization behavior	PATO:0000001	quality
OBA:VT0001601	myelopoiesis trait	GO:0061515	myeloid cell development	PATO:0000001	quality
OBA:VT0001664	digestion trait	GO:0007586	digestion	PATO:0000001	quality
OBA:VT0001675	ectoderm development trait	GO:0007398	ectoderm development	PATO:0000001	quality
OBA:VT0001680	mesoderm development trait	GO:0007498	mesoderm development	PATO:0000001	quality
OBA:VT0001685	endoderm development trait	GO:0007492	endoderm development	PATO:0000001	quality
OBA:VT0001688	somite development trait	GO:0061053	somite development	PATO:0000001	quality
OBA:VT0001695	gastrulation trait	GO:0007369	gastrulation	PATO:0000001	quality
OBA:VT0001712	placenta development trait	GO:0001890	placenta development	PATO:0000001	quality
OBA:VT0001727	embryo implantation trait	GO:0007566	embryo implantation	PATO:0000001	quality
OBA:VT0001740	epinephrine secretion trait	GO:0048242	epinephrine secretion	PATO:0000001	quality
OBA:VT0001744	corticosterone secretion trait	GO:0035934	corticosterone secretion	PATO:0000001	quality
OBA:VT0001764	homeostasis trait	GO:0042592	homeostatic process	PATO:0000001	quality
OBA:VT0001765	ion homeostasis trait	GO:0050801	ion homeostasis	PATO:0000001	quality
OBA:VT0001784	fluid regulation trait	GO:0050878	regulation of body fluid levels	PATO:0000001	quality
OBA:VT0001835	antigen presentation trait	GO:0019882	antigen processing and presentation	PATO:0000001	quality
OBA:VT0001882	lactation trait	GO:0007595	lactation	PATO:0000001	quality
OBA:VT0001923	female fertility trait	PATO:0000277	female fertility	PATO:0000001	quality
OBA:VT0001928	ovulation trait	GO:0030728	ovulation	PATO:0000001	quality
OBA:VT0001930	meiosis trait	GO:0007126	meiotic nuclear division	PATO:0000001	quality
OBA:VT0001931	oogenesis trait	GO:0048477	oogenesis	PATO:0000001	quality
OBA:VT0001932	spermiogenesis trait	GO:0007286	spermatid development	PATO:0000001	quality
OBA:VT0001961	reflex trait	GO:0060004	reflex	PATO:0000001	quality
OBA:VT0001984	olfaction trait	GO:0007608	sensory perception of smell	PATO:0000001	quality
OBA:VT0002068	parental behavior trait	GO:0060746	parental behavior	PATO:0000001	quality
OBA:VT0002090	vision trait	GO:0007601	visual perception	PATO:0000001	quality
OBA:VT0002118	lipid homeostasis trait	GO:0055088	lipid homeostasis	PATO:0000001	quality
OBA:VT0002121	metabolism trait	GO:0008152	metabolic process	PATO:0000001	quality
OBA:VT0002123	hematopoiesis trait	GO:0030097	hemopoiesis	PATO:0000001	quality
OBA:VT0002144	B cell development trait	GO:0030183	B cell differentiation	PATO:0000001	quality
OBA:VT0002145	T cell development trait	GO:0030217	T cell differentiation	PATO:0000001	quality
OBA:VT0002210	sex determination trait	GO:0007530	sex determination	PATO:0000001	quality
OBA:VT0002211	primary sex determination trait	GO:0008406	gonad development	PATO:0000001	quality
OBA:VT0002419	innate immune response trait	GO:0045087	innate immune response	PATO:0000001	quality
OBA:VT0002551	blood coagulation trait	GO:0007596	blood coagulation	PATO:0000001	quality
OBA:VT0002656	keratinocyte development trait	GO:0003334	keratinocyte development	PATO:0000001	quality
OBA:VT0002658	liver regeneration trait	GO:0097421	liver regeneration	PATO:0000001	quality
OBA:VT0002674	sperm motility trait	GO:0030317	sperm motility	PATO:0000001	quality
OBA:VT0002713	glycogen catabolism trait	GO:0005980	glycogen catabolic process	PATO:0000001	quality
OBA:VT0002733	thermal nociception trait	GO:0050965	detection of temperature stimulus involved in sensory perception of pain	PATO:0000001	quality
OBA:VT0002734	mechanical nociception trait	GO:0050966	detection of mechanical stimulus involved in sensory perception of pain	PATO:0000001	quality
OBA:VT0002735	chemical nociception trait	GO:0050968	detection of chemical stimulus involved in sensory perception of pain	PATO:0000001	quality
OBA:VT0002739	olfactory bulb development trait	GO:0021772	olfactory bulb development	PATO:0000001	quality
OBA:VT0002796	skin barrier function trait	GO:0033561	regulation of water loss via skin	PATO:0000001	quality
OBA:VT0002817	tooth mineralization trait	GO:0034505	tooth mineralization	PATO:0000001	quality
OBA:VT0002896	bone mineralization trait	GO:0030282	bone mineralization	PATO:0000001	quality
OBA:VT0002907	parturition trait	GO:0007567	parturition	PATO:0000001	quality
OBA:VT0002929	bile duct development trait	GO:0061009	common bile duct development	PATO:0000001	quality
OBA:VT0002949	neural crest cell development trait	GO:0014032	neural crest cell development	PATO:0000001	quality
OBA:VT0002950	neural crest cell migration trait	GO:0001755	neural crest cell migration	PATO:0000001	quality
OBA:VT0002961	axon guidance trait	GO:0007411	axon guidance	PATO:0000001	quality
OBA:VT0002982	germ cell migration trait	GO:0008354	germ cell migration	PATO:0000001	quality
OBA:VT0002998	bone remodeling trait	GO:0046849	bone remodeling	PATO:0000001	quality
OBA:VT0003009	cytokine secretion trait	GO:0050663	cytokine secretion	PATO:0000001	quality
OBA:VT0003088	prepulse inhibition trait	GO:0060134	prepulse inhibition	PATO:0000001	quality
OBA:VT0003115	respiratory system development trait	GO:0060541	respiratory system development	PATO:0000001	quality
OBA:VT0003156	leukocyte migration trait	GO:0050900	leukocyte migration	PATO:0000001	quality
OBA:VT0003232	forebrain development trait	GO:0030900	forebrain development	PATO:0000001	quality
OBA:VT0003356	luteinization trait	GO:0001553	luteinization	PATO:0000001	quality
OBA:VT0003357	granulosa cell differentiation trait	GO:0060014	granulosa cell differentiation	PATO:0000001	quality
OBA:VT0003383	gluconeogenesis trait	GO:0006094	gluconeogenesis	PATO:0000001	quality
OBA:VT0003396	embryonic hematopoiesis trait	GO:0035162	embryonic hemopoiesis	PATO:0000001	quality
OBA:VT0003421	thyroid gland development trait	GO:0030878	thyroid gland development	PATO:0000001	quality
OBA:VT0003444	neurotransmitter uptake trait	GO:0001504	neurotransmitter uptake	PATO:0000001	quality
OBA:VT0003501	iodide oxidation trait	GO:0070277	iodide oxidation	PATO:0000001	quality
OBA:VT0003506	growth hormone secretion trait	GO:0030252	growth hormone secretion	PATO:0000001	quality
OBA:VT0003531	vagina development trait	GO:0060068	vagina development	PATO:0000001	quality
OBA:VT0003564	insulin secretion trait	GO:0030073	insulin secretion	PATO:0000001	quality
OBA:VT0003565	glucagon secretion trait	GO:0070091	glucagon secretion	PATO:0000001	quality
OBA:VT0003572	uterus development trait	GO:0060065	uterus development	PATO:0000001	quality
OBA:VT0003627	leukocyte tethering or rolling trait	GO:0050901	leukocyte tethering or rolling	PATO:0000001	quality
OBA:VT0003628	leukocyte adhesion trait	GO:0007159	leukocyte cell-cell adhesion	PATO:0000001	quality
OBA:VT0003635	synaptic transmission trait	GO:0007268	synaptic transmission	PATO:0000001	quality
OBA:VT0003666	sperm capacitation trait	GO:0048240	sperm capacitation	PATO:0000001	quality
OBA:VT0003672	ureter development trait	GO:0072189	ureter development	PATO:0000001	quality
OBA:VT0003704	hair follicle development trait	GO:0001942	hair follicle development	PATO:0000001	quality
OBA:VT0003806	nucleotide metabolism trait	GO:0009117	nucleotide metabolic process	PATO:0000001	quality
